type,vendor,description,name,product_link,material,coating,coolant_type,overall_length,shank_length,shank_dia,shoulder_length,shoulder_dia,nr_flutes,flute_length,flute_dia,tip_dia,tip_angle,tip_length,angle,corner_radius,thread_pitch,thread_profile_angle,thread_nr_teeth,taper_dia,taper_angle,preset_name,spindle,feed_xy,feed_z,feed_in,feed_out,clockwise,protrusion,tapered_type,unit
drill,Dreanique,"ETG 7.6-8 | suitable for Hardened steel, High temperature alloy, Difficult-to-machine materials",ETG 7.6-8,,Ti coated,TiAlN,Mist,60.0,0,8.0,30.0,7.8,2,30.0,7.8,0,120,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
drill,Dreanique,"ETG 8.1-8.5 | suitable for Hardened steel, High temperature alloy, Difficult-to-machine materials",ETG 8.1-8.5,,Ti coated,TiAlN,Mist,75.0,0,10.0,34.0,8.3,2,34.0,8.3,0,120,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
drill,Dreanique,"ETG 8.6-9 | suitable for Hardened steel, High temperature alloy, Difficult-to-machine materials",ETG 8.6-9,,Ti coated,TiAlN,Mist,75.0,0,10.0,36.0,8.8,2,36.0,8.8,0,120,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
drill,Dreanique,"ETG 9.1-9.5 | suitable for Hardened steel, High temperature alloy, Difficult-to-machine materials",ETG 9.1-9.5,,Ti coated,TiAlN,Mist,75.0,0,10.0,38.0,9.3,2,38.0,9.3,0,120,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
drill,Dreanique,"ETG 9.6-10 | suitable for Hardened steel, High temperature alloy, Difficult-to-machine materials",ETG 9.6-10,,Ti coated,TiAlN,Mist,75.0,0,10.0,40.0,9.8,2,40.0,9.8,0,120,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
drill,Dreanique,"ETG 10.1-10.5 | suitable for Hardened steel, High temperature alloy, Difficult-to-machine materials",ETG 10.1-10.5,,Ti coated,TiAlN,Mist,75.0,0,12.0,42.0,10.3,2,42.0,10.3,0,120,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
drill,Dreanique,"ETG 10.6-11 | suitable for Hardened steel, High temperature alloy, Difficult-to-machine materials",ETG 10.6-11,,Ti coated,TiAlN,Mist,75.0,0,12.0,42.0,10.8,2,42.0,10.8,0,120,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
drill,Dreanique,"ETG 11.1-11.5 | suitable for Hardened steel, High temperature alloy, Difficult-to-machine materials",ETG 11.1-11.5,,Ti coated,TiAlN,Mist,75.0,0,12.0,45.0,11.3,2,45.0,11.3,0,120,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
drill,Dreanique,"ETG 11.6-12 | suitable for Hardened steel, High temperature alloy, Difficult-to-machine materials",ETG 11.6-12,,Ti coated,TiAlN,Mist,75.0,0,12.0,45.0,11.8,2,45.0,11.8,0,120,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
drill,Dreanique,"ETG 12.5 | suitable for Hardened steel, High temperature alloy, Difficult-to-machine materials",ETG 12.5,,Ti coated,TiAlN,Mist,100.0,0,14.0,52.0,12.5,2,52.0,12.5,0,120,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
drill,Dreanique,"ETG 13 | suitable for Hardened steel, High temperature alloy, Difficult-to-machine materials",ETG 13,,Ti coated,TiAlN,Mist,100.0,0,14.0,52.0,13.0,2,52.0,13.0,0,120,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
drill,Dreanique,"ETG 13.5 | suitable for Hardened steel, High temperature alloy, Difficult-to-machine materials",ETG 13.5,,Ti coated,TiAlN,Mist,100.0,0,14.0,52.0,13.5,2,52.0,13.5,0,120,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
drill,Dreanique,"ETG 14 | suitable for Hardened steel, High temperature alloy, Difficult-to-machine materials",ETG 14,,Ti coated,TiAlN,Mist,100.0,0,14.0,52.0,14.0,2,52.0,14.0,0,120,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
drill,Dreanique,"ETG 14.5 | suitable for Hardened steel, High temperature alloy, Difficult-to-machine materials",ETG 14.5,,Ti coated,TiAlN,Mist,100.0,0,16.0,60.0,14.5,2,60.0,14.5,0,120,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
drill,Dreanique,"ETG 15 | suitable for Hardened steel, High temperature alloy, Difficult-to-machine materials",ETG 15,,Ti coated,TiAlN,Mist,100.0,0,16.0,60.0,15.0,2,60.0,15.0,0,120,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
drill,Dreanique,"ETG 15.5 | suitable for Hardened steel, High temperature alloy, Difficult-to-machine materials",ETG 15.5,,Ti coated,TiAlN,Mist,100.0,0,16.0,60.0,15.5,2,60.0,15.5,0,120,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
drill,Dreanique,"ETG 16 | suitable for Hardened steel, High temperature alloy, Difficult-to-machine materials",ETG 16,,Ti coated,TiAlN,Mist,100.0,0,16.0,60.0,16.0,2,60.0,16.0,0,120,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
chamfer mill,Dreanique,"3.175-20°-0.1 | suitable for Non-Ferrous, PCB, Engraving, V-carving",3.175-20°-0.1,,Ti coated,TiAlN,Mist,38.1,0,3.175,3.1268,3.175,1,3.1268,3.175,0,0,0,10.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
chamfer mill,Dreanique,"3.175-30°-0.1 | suitable for Non-Ferrous, PCB, Engraving, V-carving",3.175-30°-0.1,,Ti coated,TiAlN,Mist,38.1,0,3.175,3.0668,3.175,1,3.0668,3.175,0,0,0,15.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
chamfer mill,Dreanique,"3.175-45°-0.1 | suitable for Non-Ferrous, PCB, Engraving, V-carving",3.175-45°-0.1,,Ti coated,TiAlN,Mist,38.1,0,3.175,2.9333,3.175,1,2.9333,3.175,0,0,0,22.5,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
chamfer mill,Dreanique,"6-30°-0.1 | suitable for Non-Ferrous, PCB, Engraving, V-carving",6-30°-0.1,,Ti coated,TiAlN,Mist,50.0,0,6.0,5.7956,6.0,1,5.7956,6.0,0,0,0,15.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
chamfer mill,Dreanique,"6-60°-0.1 | suitable for Non-Ferrous, PCB, Engraving, V-carving",6-60°-0.1,,Ti coated,TiAlN,Mist,50.0,0,6.0,5.1962,6.0,1,5.1962,6.0,0,0,0,30.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
chamfer mill,Dreanique,"6-90°-0.1 | suitable for Non-Ferrous, PCB, Engraving, V-carving",6-90°-0.1,,Ti coated,TiAlN,Mist,50.0,0,6.0,4.2426,6.0,1,4.2426,6.0,0,0,0,45.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
chamfer mill,Dreanique,"3.175-20°-0.2 | suitable for Non-Ferrous, PCB, Engraving, V-carving",3.175-20°-0.2,,Ti coated,TiAlN,Mist,38.1,0,3.175,3.1268,3.175,1,3.1268,3.175,0,0,0,10.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
chamfer mill,Dreanique,"3.175-30°-0.2 | suitable for Non-Ferrous, PCB, Engraving, V-carving",3.175-30°-0.2,,Ti coated,TiAlN,Mist,38.1,0,3.175,3.0668,3.175,1,3.0668,3.175,0,0,0,15.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
chamfer mill,Dreanique,"3.175-45°-0.2 | suitable for Non-Ferrous, PCB, Engraving, V-carving",3.175-45°-0.2,,Ti coated,TiAlN,Mist,38.1,0,3.175,2.9333,3.175,1,2.9333,3.175,0,0,0,22.5,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
chamfer mill,Dreanique,"3.175-60°-0.2 | suitable for Non-Ferrous, PCB, Engraving, V-carving",3.175-60°-0.2,,Ti coated,TiAlN,Mist,38.1,0,3.175,2.7496,3.175,1,2.7496,3.175,0,0,0,30.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
chamfer mill,Dreanique,"3.175-90°-0.2 | suitable for Non-Ferrous, PCB, Engraving, V-carving",3.175-90°-0.2,,Ti coated,TiAlN,Mist,38.1,0,3.175,2.2451,3.175,1,2.2451,3.175,0,0,0,45.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
chamfer mill,Dreanique,"6-30°-0.2 | suitable for Non-Ferrous, PCB, Engraving, V-carving",6-30°-0.2,,Ti coated,TiAlN,Mist,50.0,0,6.0,5.7956,6.0,1,5.7956,6.0,0,0,0,15.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
chamfer mill,Dreanique,"6-60°-0.2 | suitable for Non-Ferrous, PCB, Engraving, V-carving",6-60°-0.2,,Ti coated,TiAlN,Mist,50.0,0,6.0,5.1962,6.0,1,5.1962,6.0,0,0,0,30.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
chamfer mill,Dreanique,"6-90°-0.2 | suitable for Non-Ferrous, PCB, Engraving, V-carving",6-90°-0.2,,Ti coated,TiAlN,Mist,50.0,0,6.0,4.2426,6.0,1,4.2426,6.0,0,0,0,45.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
chamfer mill,Dreanique,"3.175-20°-0.3 | suitable for Non-Ferrous, PCB, Engraving, V-carving",3.175-20°-0.3,,Ti coated,TiAlN,Mist,38.1,0,3.175,3.1268,3.175,1,3.1268,3.175,0,0,0,10.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
chamfer mill,Dreanique,"3.175-30°-0.3 | suitable for Non-Ferrous, PCB, Engraving, V-carving",3.175-30°-0.3,,Ti coated,TiAlN,Mist,38.1,0,3.175,3.0668,3.175,1,3.0668,3.175,0,0,0,15.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
chamfer mill,Dreanique,"3.175-45°-0.3 | suitable for Non-Ferrous, PCB, Engraving, V-carving",3.175-45°-0.3,,Ti coated,TiAlN,Mist,38.1,0,3.175,2.9333,3.175,1,2.9333,3.175,0,0,0,22.5,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
chamfer mill,Dreanique,"6-30°-0.3 | suitable for Non-Ferrous, PCB, Engraving, V-carving",6-30°-0.3,,Ti coated,TiAlN,Mist,50.0,0,6.0,5.7956,6.0,1,5.7956,6.0,0,0,0,15.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
chamfer mill,Dreanique,"6-60°-0.3 | suitable for Non-Ferrous, PCB, Engraving, V-carving",6-60°-0.3,,Ti coated,TiAlN,Mist,50.0,0,6.0,5.1962,6.0,1,5.1962,6.0,0,0,0,30.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
chamfer mill,Dreanique,"6-90°-0.3 | suitable for Non-Ferrous, PCB, Engraving, V-carving",6-90°-0.3,,Ti coated,TiAlN,Mist,50.0,0,6.0,4.2426,6.0,1,4.2426,6.0,0,0,0,45.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
radius mill,Dreanique,"ICT4F-R1.5-H4 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",ICT4F-R1.5-H4,,Ti coated,TiAlN,Mist,50.0,47.0,4.0,3.0,1.0,4,3.0,1.0,0,0,0,0.0,1.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
radius mill,Dreanique,"ICT4F-R1.0-H4 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",ICT4F-R1.0-H4,,Ti coated,TiAlN,Mist,50.0,48.0,4.0,2.0,2.0,4,2.0,2.0,0,0,0,0.0,1.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
radius mill,Dreanique,"ICT4F-R2.0-H6 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",ICT4F-R2.0-H6,,Ti coated,TiAlN,Mist,50.0,46.0,6.0,4.0,2.0,4,4.0,2.0,0,0,0,0.0,2.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
radius mill,Dreanique,"ICT4F-R3.0-H8 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",ICT4F-R3.0-H8,,Ti coated,TiAlN,Mist,60.0,54.0,8.0,6.0,2.0,4,6.0,2.0,0,0,0,0.0,3.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
radius mill,Dreanique,"ICT4F-R4.0-H10 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",ICT4F-R4.0-H10,,Ti coated,TiAlN,Mist,75.0,67.0,10.0,8.0,2.0,4,8.0,2.0,0,0,0,0.0,4.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
radius mill,Dreanique,"ICT4F-R5.0-H12 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",ICT4F-R5.0-H12,,Ti coated,TiAlN,Mist,75.0,65.0,12.0,10.0,2.0,4,10.0,2.0,0,0,0,0.0,5.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
radius mill,Dreanique,"ICT4F-R6.0-H14 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",ICT4F-R6.0-H14,,Ti coated,TiAlN,Mist,100.0,88.0,14.0,12.0,2.0,4,12.0,2.0,0,0,0,0.0,6.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
radius mill,Dreanique,"ICT4F-R0.75-H4 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",ICT4F-R0.75-H4,,Ti coated,TiAlN,Mist,50.0,48.5,4.0,1.5,2.5,4,1.5,2.5,0,0,0,0.0,0.75,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
radius mill,Dreanique,"ICT4F-R0.5-H4 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",ICT4F-R0.5-H4,,Ti coated,TiAlN,Mist,50.0,49.0,4.0,1.0,3.0,4,1.0,3.0,0,0,0,0.0,0.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
radius mill,Dreanique,"ICT4F-R1.5-H6 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",ICT4F-R1.5-H6,,Ti coated,TiAlN,Mist,50.0,47.0,6.0,3.0,3.0,4,3.0,3.0,0,0,0,0.0,1.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
radius mill,Dreanique,"ICT4F-R2.5-H8 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",ICT4F-R2.5-H8,,Ti coated,TiAlN,Mist,60.0,55.0,8.0,5.0,3.0,4,5.0,3.0,0,0,0,0.0,2.5,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"ISO TAT-M3.0*0.5-H6 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",ISO TAT-M3.0*0.5-H6,,Carbide,DLC,Mist,50.0,0,6.0,9.0,2.4,3,9.0,2.4,0,0,0,0.0,0.0,0.5,60.0,1,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"ISO TAT-M4.0*0.7-H6 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",ISO TAT-M4.0*0.7-H6,,Carbide,DLC,Mist,50.0,0,6.0,11.0,3.2,3,11.0,3.2,0,0,0,0.0,0.0,0.7,60.0,1,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"ISO TAT-M5.0*0.8-H6 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",ISO TAT-M5.0*0.8-H6,,Carbide,DLC,Mist,50.0,0,6.0,12.0,3.9,3,12.0,3.9,0,0,0,0.0,0.0,0.8,60.0,1,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"ISO TAT-M6.0*1.0-H6 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",ISO TAT-M6.0*1.0-H6,,Carbide,DLC,Mist,50.0,0,6.0,14.0,4.7,3,14.0,4.7,0,0,0,0.0,0.0,1.0,60.0,1,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"ISO TAT-M8.0*1.25-H8 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",ISO TAT-M8.0*1.25-H8,,Carbide,DLC,Mist,60.0,0,8.0,18.0,6.5,4,18.0,6.5,0,0,0,0.0,0.0,1.25,60.0,1,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"ISO TAT-M10*1.5-H8 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",ISO TAT-M10*1.5-H8,,Carbide,DLC,Mist,60.0,0,8.0,23.0,7.8,4,23.0,7.8,0,0,0,0.0,0.0,1.5,60.0,1,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
thread mill,Dreanique,"ISO TAT-M12*1.75-H10 | suitable for Carbon steel, Alloy steel, Cast iron, Stainless steel, Prehardened steel, Hardened steel",ISO TAT-M12*1.75-H10,,Carbide,DLC,Mist,75.0,0,10.0,26.0,9.6,4,26.0,9.6,0,0,0,0.0,0.0,1.75,60.0,1,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,M4E-D1.0-H4 | suitable for Aluminum,M4E-D1.0-H4,,Ti coated,TiAlN,Mist,50.0,0,4.0,3.0,1.0,4,3.0,1.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,M4E-D1.5-H4 | suitable for Aluminum,M4E-D1.5-H4,,Ti coated,TiAlN,Mist,50.0,0,4.0,4.0,1.5,4,4.0,1.5,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,M4E-D2.0-H4 | suitable for Aluminum,M4E-D2.0-H4,,Ti coated,TiAlN,Mist,50.0,0,4.0,6.0,2.0,4,6.0,2.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,M4E-D3.0-H4 | suitable for Aluminum,M4E-D3.0-H4,,Ti coated,TiAlN,Mist,50.0,0,4.0,8.0,3.0,4,8.0,3.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,M4E-D4.0-H4 | suitable for Aluminum,M4E-D4.0-H4,,Ti coated,TiAlN,Mist,50.0,0,4.0,11.0,4.0,4,11.0,4.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,M4E-D5.0-H6 | suitable for Aluminum,M4E-D5.0-H6,,Ti coated,TiAlN,Mist,50.0,0,6.0,13.0,5.0,4,13.0,5.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,M4E-D6.0 | suitable for Aluminum,M4E-D6.0,,Ti coated,TiAlN,Mist,50.0,0,6.0,15.0,6.0,4,15.0,6.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,M4E-D8.0 | suitable for Aluminum,M4E-D8.0,,Ti coated,TiAlN,Mist,60.0,0,8.0,22.0,8.0,4,22.0,8.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,M4E-D10.0 | suitable for Aluminum,M4E-D10.0,,Ti coated,TiAlN,Mist,75.0,0,10.0,25.0,10.0,4,25.0,10.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,M4E-D12.0 | suitable for Aluminum,M4E-D12.0,,Ti coated,TiAlN,Mist,75.0,0,12.0,30.0,12.0,4,30.0,12.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"P2B-R0.5 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",P2B-R0.5,,Ti coated,TiAlXN,Mist,50.0,0,6.0,2.0,1.0,2,2.0,1.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"P2B-R0.5-H4 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",P2B-R0.5-H4,,Ti coated,TiAlXN,Mist,50.0,0,4.0,2.0,1.0,2,2.0,1.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"P2B-R0.75 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",P2B-R0.75,,Ti coated,TiAlXN,Mist,50.0,0,6.0,3.0,1.5,2,3.0,1.5,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"P2B-R0.75-H4 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",P2B-R0.75-H4,,Ti coated,TiAlXN,Mist,50.0,0,4.0,3.0,1.5,2,3.0,1.5,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"P2B-R1 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",P2B-R1,,Ti coated,TiAlXN,Mist,50.0,0,6.0,4.0,2.0,2,4.0,2.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"P2B-R1.0-H4 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",P2B-R1.0-H4,,Ti coated,TiAlXN,Mist,50.0,0,4.0,4.0,2.0,2,4.0,2.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"P2B-R1.25 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",P2B-R1.25,,Ti coated,TiAlXN,Mist,50.0,0,6.0,5.0,2.5,2,5.0,2.5,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"P2B-R1.25-H4 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",P2B-R1.25-H4,,Ti coated,TiAlXN,Mist,50.0,0,4.0,5.0,2.5,2,5.0,2.5,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"P2B-R1.5 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",P2B-R1.5,,Ti coated,TiAlXN,Mist,50.0,0,6.0,6.0,3.0,2,6.0,3.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"P2B-R1.5-H4 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",P2B-R1.5-H4,,Ti coated,TiAlXN,Mist,50.0,0,4.0,6.0,3.0,2,6.0,3.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"P2B-R1.75 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",P2B-R1.75,,Ti coated,TiAlXN,Mist,50.0,0,6.0,8.0,3.5,2,8.0,3.5,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"P2B-R2 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",P2B-R2,,Ti coated,TiAlXN,Mist,50.0,0,6.0,8.0,4.0,2,8.0,4.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"P2B-R2-H4 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",P2B-R2-H4,,Ti coated,TiAlXN,Mist,50.0,0,4.0,8.0,4.0,2,8.0,4.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"P2B-R2.5 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",P2B-R2.5,,Ti coated,TiAlXN,Mist,50.0,0,6.0,10.0,5.0,2,10.0,5.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"P2B-R2.75 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",P2B-R2.75,,Ti coated,TiAlXN,Mist,50.0,0,6.0,12.0,5.5,2,12.0,5.5,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"P2B-R3 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",P2B-R3,,Ti coated,TiAlXN,Mist,50.0,0,6.0,12.0,6.0,2,12.0,6.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"P2B-R3.5 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",P2B-R3.5,,Ti coated,TiAlXN,Mist,60.0,0,8.0,14.0,7.0,2,14.0,7.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"P2B-R4 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",P2B-R4,,Ti coated,TiAlXN,Mist,60.0,0,8.0,16.0,8.0,2,16.0,8.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"P2B-R4.5 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",P2B-R4.5,,Ti coated,TiAlXN,Mist,75.0,0,10.0,18.0,9.0,2,18.0,9.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
ball end mill,Dreanique,"P2B-R5 | suitable for Steel, Carbon steel, Pre-hardened steel, Cast iron, Stainless steel",P2B-R5,,Ti coated,TiAlXN,Mist,75.0,0,10.0,20.0,10.0,2,20.0,10.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
